"Data Source","World Development Indicators",

"Last Updated Date","2017-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Estonia","EST","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ethiopia","ETH","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"European Union","EUU","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.9009219305024","24.4761635342568","22.5229209773307","30.4372855291675","23.9829217813784","26.1023220284916","32.1364192407852","29.3457386859853","33.0640873608026","29.6583792933832","36.3890346041268","38.9581964238956","34.0232714801069","36.6309380224915","32.6757821744023","24.7675051329024",
"Finland","FIN","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.0348460146259","15.0409370562081","20.2106906982229","14.8059365672853","9.60821395056222","10.3488287635858","17.4617117479051","8.13892465786898","14.990341604757","19.2747466625396","23.7637778304792","25.4003744867283","24.110789368151","21.2781224970548","19.4993529885977","17.3161618799991",
"France","FRA","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.19672961501341","8.94862934314264","16.2811730848301","24.8893076434423","38.0577443068875","37.2568404765326","40.0032511986414","64.2270452712729","60.2356016222648","71.1740434261429","68.6130169704592","58.7082822850836","31.4207331081243","32.7601578684501","42.244801850231","26.5877545260377",
"United Kingdom","GBR","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Georgia","GEO","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.4714996884274","17.2119285641025","16.4002768916697","21.3509902763081","13.9957850534815","24.2140102510081","19.2106371018598","8.95876506034557","13.9471228716216","14.107876240599","22.1818014873562","22.9865378715954","23.6693768240274","21.6831251631456","19.2960155450864","20.080357160716",
"Ghana","GHA","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0343712623966","8.46144829595799","29.0262805797891","24.7583464557097","18.1701505437757","19.484931531579","18.3737620782101","17.2779853030697","20.2480969634301","24.6748709838481","28.744949383211","30.7876293348308","30.7937843254081","27.8115913260454","29.2032182360164","",
"Gibraltar","GIB","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.2812696677054","26.4155414273365","36.4072716642608","47.6928835881018","47.7016358764705","40.6417914602301","41.8663377345808","31.8885049119558","27.5757603292895","28.8219764031","30.3238932060275","26.0037367688206","37.1837620499546","48.2217082733046","","",
"Guinea-Bissau","GNB","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104.395036704438","","223.282368522842","222.294860837773","192.795571655753","71.0946319090107","91.9548840161679","40.2611433722668","29.0024788412378","38.7217061552151","51.0935384035982","23.134772610043","20.2706009676414","31.8747466311751","41.3651780994843","20.3432881761411",
"Equatorial Guinea","GNQ","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.9941500812336","42.1647332848969","159.882284345434","160.801876972823","221.243703638367","172.019548129067","149.302249395771","60.4137567144961","83.1154897912568","98.9776684018945","66.9678397841642","190.236345687823","117.684177914041","112.099664700492","66.0077663114638","32.7233505601942",
"Greece","GRC","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Grenada","GRD","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.71076866562906","11.8516092146493","12.8297975932103","17.6264234751715","10.5065827156176","9.92324987087954","10.3591417642569","9.50042963449616","8.71927523216863","8.58856891720474","9.76570878657623","9.61225950398618","13.4371951624287","14.2610862110022","15.4798788677144","16.9548798923658",
"Greenland","GRL","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.0379535816475","45.945372038646","37.8370207187473","37.6452698497236","33.815074525357","25.4888809156125","19.7151014304045","23.7933366093381","27.7323140861064","29.6052489256327","28.8519039161521","26.664515901178","27.7637336608716","26.3876043570928","25.5002042127442","25.9191827084858",
"Guam","GUM","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.1363306191118","28.5335823279044","33.5309425232107","36.0636103758273","37.8637644326199","35.737771500029","26.4752599227871","23.0876572981576","30.2036529823021","32.8096463413024","25.0397529402054","24.9766652105839","23.9454387571531","21.7695856795385","28.2620396826637","28.4951784887495",
"High income","HIC","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.094031215117","25.0489897950893","20.2602187812139","25.8311078663898","30.9461875246446","27.1527727324338","21.4799699294723","20.1254118934018","22.0051576011816","30.5036727793969","30.4602171268246","25.7900800621607","26.0944104753293","27.4104988421776","28.2147399518577","28.9893404182082",
"Heavily indebted poor countries (HIPC)","HPC","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.2812696677054","28.1510471866698","26.7880043968939","28.4715829041885","30.9461875246446","27.1527727324338","28.1438198861272","24.5824382178484","29.7794854065872","28.277067674928","28.744949383211","26.5081014554218","26.731098572396","27.8115913260454","27.2865848108101","22.1271901784242",
"Croatia","HRV","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.4631159165857","26.2947326836063","27.4086538900856","25.1305623254787","27.1079518956879","25.4746921821124","22.8490002897068","16.7726182959581","19.0087381426014","17.29441433768","18.6955729546301","18.9304949377997","20.2482743503984","20.1183012736267","20.1238870156378","23.8798218987017",
"Haiti","HTI","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.6208319707598","67.8907690632338","88.0988600566046","99.8379503730291","85.1874170551267","94.9183687622862","94.7121150816944","93.7009451667084","90.5465602417043","136.707478640807","108.782359534513","84.7284451192541","75.0463867047629","71.0691665375793","83.7864509696004","91.5065615529696",
"Hungary","HUN","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.8138031179151","18.558773667239","10.1795165596853","13.0698955642601","1.2661356122879","13.2661464179121","10.5979533418875","12.789957144769","21.3304211458471","20.530253192133","24.6797054345746","27.7623239496716","39.2655126423343","40.04534072639","35.633289638164","19.0533381886841",
"IBRD only","IBD","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.0379960377929","16.2967179685492","18.7189693165233","21.3509902763081","19.9327259366315","22.9845911211131","22.3230041761261","19.4879591045813","22.6878163023847","20.8338315543509","21.5104348851859","20.7495459593173","22.2686012702723","20.4931619587554","20.9623256897742","22.3821704169474",
"IDA & IBRD total","IBT","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0014609464392","21.2654464363188","21.8001178368048","24.0491688052402","22.9054159838996","24.0072462592222","22.8490002897068","20.1254118934018","24.4122418067656","24.6748709838481","22.4433902147837","22.5588029809341","23.4016225574279","22.9416854608525","23.6787868939526","23.9195038571791",
"IDA total","IDA","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.4221419272397","24.4761635342568","23.393788733616","25.6397367138721","25.2034865357205","24.7340695089672","23.3862870027573","20.7670277893512","26.4851182269963","26.5872629076123","25.0397529402054","25.8122820988196","25.3258221427929","25.9936058855502","25.9255087077517","28.4951784887495",
"IDA blend","IDB","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.1320289533968","18.0395249445739","17.3755273867829","20.0068799935531","19.3171561372977","15.5011928066485","17.9040025816899","13.248132464669","13.7641757992826","16.5716057108725","15.7337526005943","19.4378023014809","24.8479092446","27.7930285879426","26.5229040432486","25.1859444265706",
"Indonesia","IDN","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.4636321291572","45.8232227338022","46.4360279736815","40.2079297705241","34.0677404396689","43.8113246357811","42.7975569315776","26.8072702383985","34.682385111456","33.7491056092282","34.5794095567014","28.8967912883706","22.6106537829256","24.0657352010478","20.5532489839482","20.9817617375233",
"IDA only","IDX","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.1363306191118","25.2286135044024","24.8011293381903","27.3323303461592","26.4017824225813","25.9007786015364","25.1508090596024","21.2390795786623","28.2891195852637","28.5485585983924","26.3228307208059","26.2559191121212","25.69793103965","25.9936058855502","25.8698513863842","28.4951784887495",
"Isle of Man","IMN","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Not classified","INX","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iraq","IRQ","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","796.529129107231","563.501393065949","352.170760203008","641.392474915296","590.139777232162","580.658153682068","392.251635798546","303.039637556802","203.329371959655","194.489521404502","164.876976482244","130.979293358094","",
"Iceland","ISL","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.70422297917475","2.94300524010137","1.20984162773503","1.91717437030646","1.4465616903046","1.26229239136887","3.78120386994003","4.42780573137679","3.25487781639113","3.1527395856559","4.11383352375014","6.22162512339492","7.56452485260296","5.92230360708319","12.3318133182376","15.8258340582865",
"Israel","ISR","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.4629403108981","10.6335649905853","9.73725408518042","6.11781935057641","3.95102054030103","3.19226131659759","4.48975260731063","11.2844675949732","19.7742428355921","19.1645858036695","22.3841722932365","23.0906593629861","23.4852318494937","22.2239785347846","25.3067360231574","28.8687914022235",
"Italy","ITA","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jamaica","JAM","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.2338797409626","41.1334482135168","33.6384706482812","37.1026945635322","32.5358915064894","33.5778274253947","27.1797084260371","27.6254858377967","29.0822496860452","32.027372687611","24.9846512399093","20.1347057139929","18.4614152847716","17.1621523480341","16.7949332496757","",
"Jordan","JOR","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Japan","JPN","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.06209560108208","3.10947239200459","4.26614117088595","4.8162272215723","5.06657770378384","2.17321455254289","2.26138270071013","2.99408752895242","3.54476967909604","3.8234236934557","5.63158971537443","6.90973423569202","14.4619038848793","23.1922371083739","32.3843828578392","",
"Kazakhstan","KAZ","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.0030663204781","9.55368953204323","15.3168678003133","23.8323382912445","10.863330970379","22.9845911211131","10.6609563609794","7.35655887478532","15.8990989659931","15.789718107101","11.0228266531052","8.18081404065288","7.81304424780009","13.0807720684155","23.6787868939526","29.6058060259582",
"Kenya","KEN","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3495246515694","11.6081183530171","10.7701436207057","11.9212210697632","11.1656883781823","11.4190795995625","13.8555031916805","11.4798822207011","10.8169824929725","11.361993345741","10.3798404093225","13.3220009301672","10.0874009417468","11.2925525833602","9.97361972582072","8.77091333190556",
"Kyrgyz Republic","KGZ","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.3011090062198","25.2286135044024","23.327092145527","19.326657981444","29.7763567092382","32.5375842744833","66.8204967009509","26.0014196323164","32.9162963686681","28.8200495218569","26.9793582233612","34.5996312880675","27.7132060394627","17.6800350586182","20.8029136324444","33.2715818028954",
"Cambodia","KHM","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.3426234492112","120.709946925273","100.151327603037","80.8407070052695","60.9490057033652","51.396681999019","48.7343938483033","40.9195237395946","57.2103885471558","56.8220846060545","44.6054684715093","43.3704818186157","38.3191969006979","33.9520044578742","34.6822046469852","36.7293010576408",
"Kiribati","KIR","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.5224575957945","12.0812465686174","9.32676274295975","11.0804741362514","8.58068625685883","9.82651232625748","9.75825570725739","8.567025225706","11.8844465245076","12.8602842407288","19.1040859562359","16.792989051092","19.2000930687626","21.019003214209","19.5448973376706","21.228697947994",
"Korea, Rep.","KOR","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.88259398145329","8.21971538470068","9.8950476777556","11.2484114621895","11.0850601447237","10.528077105649","8.78735662065506","8.89122687024851","8.45538691906192","7.99394691142366","7.74551400549454","7.72844095012131","7.67659026396018","7.7138848569687","7.56371109818733","7.06456120722456",
"Kuwait","KWT","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.6228127386854","14.2876596392374","4.94477551134706","2.82086898261003","4.91151771671136","6.92194278246784","6.79860491849009","2.9329096426491","6.64077444610414","8.50418958703878","10.6360914512491","12.0984446034191","13.6900734260759","13.8174880114384","10.4399268597896","12.7915657068662",
"Latin America & Caribbean (excluding high income)","LAC","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.094031215117","25.0489897950893","26.3982055929098","24.2292382255887","21.6369861928571","19.1519042991382","22.3230041761261","20.1254118934018","24.3898407783107","25.3969832127368","24.1726962697044","24.3685812350638","23.9454387571531","22.2301844942395","25.5002042127442","27.2071805986176",
"Lao PDR","LAO","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lebanon","LBN","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liberia","LBR","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.97461385166094","10.02935593936","10.8698876478592","12.2746109973101","8.60090789133242","7.19139181112677","5.6985562012154","6.6654752894386","6.5730828261687","7.05551867005468","7.13134177485247","7.95534966129704","7.1922596229882","12.569730655749","15.5808003796625","14.4740890002205",
"Latin America & Caribbean","LCN","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.4489146653701","18.6293901464632","20.110652862138","19.9126017396014","19.8077100734685","16.1669574547581","19.7151014304045","20.1061008107709","22.8152841236812","24.4948269086448","22.8415655774451","23.463692107999","23.6735306572905","22.7941668305486","25.9733494901183","26.3829636264495",
"Least developed countries: UN classification","LDC","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.9262080187165","26.4155414273365","26.5461899847559","28.0768328246106","26.4017824225813","27.5438459157593","28.4086446129887","21.4182527791077","29.2876028248114","26.2910951123374","24.3062514109522","26.0037367688206","25.3014516039706","27.4490818059466","24.5844811872723","24.7675051329024",
"Low income","LIC","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.2812696677054","26.3528774443548","23.4604853217049","27.6820827450328","23.9829217813784","25.6992351745812","28.1438198861272","21.5093955877509","27.5757603292895","25.9680286870901","24.7904382791693","24.3034669208543","23.5339426694328","24.4284068412748","22.5839583525128","19.7144742833786",
"Liechtenstein","LIE","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.194073882465","13.6223929032955","11.1248190476655","12.0230018552032","12.1980057927107","11.7944679130069","10.9785143764633","9.84052542903068","18.461319972266","14.874498540021","7.4834662268598","7.16348743136952","8.23406491303266","10.9369153466234","6.03998422479084","7.36141410459591",
"Lower middle income","LMC","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.4221419272397","22.2674353637277","24.9102918597938","24.4203913616584","27.3101407317602","24.8514455833103","23.7876000380043","20.970483726133","29.7801701701357","28.0556084379565","25.5760272465328","26.5885742697688","27.7132060394627","26.3876043570928","25.7592232756872","28.0150218570048",
"Low & middle income","LMY","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.2598832781632","21.8263577246037","23.0033075331133","24.1017396322335","23.7940957224048","24.2140102510081","23.2685793314366","20.1413693353392","24.5195407647002","24.8795216184819","23.6402963840462","23.134772610043","23.9454387571531","23.3051384450512","24.3592924135272","24.3633454742794",
"Lesotho","LSO","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8490976570741","13.1875932613748","26.6742403947631","21.3132757665506","25.7817933669264","15.2382778538655","12.0415951320301","8.52691396740526","12.2972965448392","11.3054642327277","9.47179313113495","10.3546240176981","10.9620891738843","14.4000490022538","11.8863531915426","14.0974771214263",
"Late-demographic dividend","LTE","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.9830368266537","15.2015397124027","16.2303666688923","18.6653627182351","14.8599008966619","17.1685470583311","17.2631362840151","15.1980181229232","18.5303251850773","19.4329289282531","18.8349180367256","19.078212666482","19.4241268806555","18.0533091068589","18.8919343153235","20.2123448526583",
"Lithuania","LTU","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Luxembourg","LUX","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.0310099519431","15.0088833904072","15.3635816749222","14.9927519206999","12.6609312713775","13.1119990311866","13.9586314722516","9.7391259071299","7.20574209543367","5.28365127627367","7.13857668910839","7.28010800840959","4.78992409332202","3.9335201116272","4.98132528101755","4.95449231230638",
"St. Martin (French part)","MAF","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.2561678986826","11.5055346147962","16.060456446115","18.073212208058","16.4245409275002","14.7026677698431","14.1489981422459","10.5301023725377","6.61876850677944","5.10302567224277","4.19120531547462","3.28581391956067","3.37526346713339","2.32974870041298","2.88082665186753","3.98072795091378",
"Monaco","MCO","Bank liquid reserves to bank assets ratio (%)","FD.RES.LIQU.AS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
